1200;0.166
1300;0.18
1400;0.207
1500;0.244
1600;0.23
1700;0.244
1800;0.288
1900;0.352
2000;0.305
2100;0.433
2200;0.323
2300;0.344
2400;0.398
2500;0.396
2600;0.392
2700;0.42
2800;0.509
2900;0.488
3000;0.455
3100;0.495
3200;0.508
3300;0.612
3400;0.574
3500;0.541
3600;0.583
3700;0.592
3800;0.633
3900;0.619
4000;0.65
500;0.064
600;0.077
700;0.088
800;0.107
900;0.128
1000;0.137
1100;0.15
1200;0.169
1300;0.202
1400;0.204
1500;0.224
1600;0.234
1700;0.24
1800;0.272
1900;0.304
2000;0.414
2100;0.357
2200;0.347
2300;0.378
2400;0.387
2500;0.39
2600;0.424
2700;0.423
2800;0.434
2900;0.524
3000;0.466
3100;0.512
3200;0.536
3300;0.596
3400;0.535
3500;0.584
3600;0.595
3700;0.578
3800;0.659
3900;0.688
4000;0.663
500;0.07
600;0.073
700;0.09
800;0.107
900;0.126
1000;0.138
1100;0.158
1200;0.166
1300;0.261
1400;0.2
1500;0.207
1600;0.235
1700;0.384
1800;0.278
1900;0.323
2000;0.395
2100;0.34
2200;0.332
2300;0.367
2400;0.393
2500;0.397
2600;0.425
2700;0.408
2800;0.438
2900;0.458
3000;0.481
3100;0.458
3200;0.511
3300;0.618
3400;0.568
3500;0.547
3600;0.577
3700;0.631
3800;0.672
3900;0.631
4000;0.734
500;0.067
600;0.073
700;0.091
800;0.115
900;0.122
1000;0.158
1100;0.161
1200;0.161
1300;0.186
1400;0.203
1500;0.214
1600;0.253
1700;0.275
1800;0.331
1900;0.371
2000;0.297
2100;0.308
2200;0.379
2300;0.35
2400;0.354
2500;0.42
2600;0.403
2700;0.421
2800;0.459
2900;0.449
3000;0.462
3100;0.516
3200;0.479
3300;0.601
3400;0.593
3500;0.568
3600;0.699
3700;0.566
3800;0.612
3900;0.676
4000;0.621
500;0.065
600;0.076
700;0.087
800;0.103
900;0.115
1000;0.136
1100;0.149
1200;0.176
1300;0.182
1400;0.203
1500;0.206
1600;0.232
1700;0.246
1800;0.31
1900;0.443
2000;0.293
2100;0.315
2200;0.333
2300;0.357
2400;0.368
2500;0.415
2600;0.541
2700;0.507
2800;0.429
2900;0.434
3000;0.487
3100;0.479
3200;0.516
3300;0.515
3400;0.555
3500;0.561
3600;0.583
3700;0.633
3800;0.65
3900;0.623
4000;0.714
500;0.06
600;0.079
700;0.089
800;0.105
900;0.122
1000;0.13
1100;0.15
1200;0.173
1300;0.178
1400;0.197
1500;0.208
1600;0.232
1700;0.254
1800;0.276
1900;0.301
2000;0.32
2100;0.324
2200;0.396
2300;0.335
2400;0.397
2500;0.39
2600;0.455
2700;0.414
2800;0.479
2900;0.444
3000;0.48
3100;0.483
3200;0.484
3300;0.566
3400;0.532
3500;0.591
3600;0.762
3700;0.635
3800;0.638
3900;0.679
4000;0.82
500;0.066
600;0.079
700;0.09
800;0.11
900;0.115
1000;0.126
1100;0.148
1200;0.175
1300;0.175
1400;0.2
1500;0.232
1600;0.23
1700;0.254
1800;0.271
1900;0.313
2000;0.296
2100;0.31
2200;0.344
2300;0.467
2400;0.427
2500;0.383
2600;0.397
2700;0.429
2800;0.516
2900;0.53
3000;0.485
3100;0.58
3200;0.516
3300;0.537
3400;0.618
3500;0.546
3600;0.598
3700;0.653
3800;0.614
3900;0.748
4000;0.844
500;0.065
600;0.074
700;0.091
800;0.101
900;0.124
1000;0.14
1100;0.163
1200;0.191
1300;0.266
1400;0.187
1500;0.211
1600;0.258
1700;0.247
1800;0.384
1900;0.337
2000;0.299
2100;0.32
2200;0.358
2300;0.345
2400;0.366
2500;0.393
2600;0.422
2700;0.403
2800;0.444
2900;0.461
3000;0.461
3100;0.528
3200;0.49
3300;0.589
3400;0.541
3500;0.547
3600;0.559
3700;0.709
3800;0.745
3900;0.704
4000;0.693
