2000;0.453
2100;0.458
2200;0.453
2300;0.476
2400;0.519
2500;0.727
2600;0.582
2700;0.621
2800;0.596
2900;0.592
3000;0.721
3100;0.633
3200;0.661
3300;0.702
3400;0.702
3500;0.761
3600;0.784
3700;0.91
3800;0.82
3900;0.841
4000;0.899
500;0.085
600;0.106
700;0.12
800;0.142
900;0.161
1000;0.178
1100;0.2
1200;0.224
1300;0.242
1400;0.263
1500;0.305
1600;0.31
1700;0.321
1800;0.348
1900;0.376
2000;0.391
2100;0.449
2200;0.438
2300;0.474
2400;0.498
2500;0.626
2600;0.538
2700;0.546
2800;0.621
2900;0.632
3000;0.703
3100;0.771
3200;0.771
3300;0.706
3400;0.751
3500;0.947
3600;0.922
3700;0.823
3800;0.812
3900;0.841
4000;0.914
500;0.089
600;0.102
700;0.125
800;0.182
900;0.191
1000;0.194
1100;0.212
1200;0.23
1300;0.329
1400;0.329
1500;0.287
1600;0.336
1700;0.377
1800;0.347
1900;0.397
2000;0.437
2100;0.418
2200;0.573
2300;0.492
2400;0.488
2500;0.566
2600;0.538
2700;0.629
2800;0.64
2900;0.675
3000;0.629
3100;0.661
3200;0.712
3300;0.7
3400;0.75
3500;0.735
3600;0.808
3700;0.825
3800;0.824
3900;0.954
4000;0.95
500;0.087
600;0.108
700;0.197
800;0.18
900;0.217
1000;0.184
1100;0.197
1200;0.228
1300;0.247
1400;0.268
1500;0.311
1600;0.318
1700;0.35
1800;0.371
1900;0.387
2000;0.384
2100;0.428
2200;0.467
2300;0.531
2400;0.482
2500;0.509
2600;0.531
2700;0.584
2800;0.645
2900;0.68
3000;0.638
3100;0.664
3200;0.706
3300;0.689
3400;0.735
3500;0.733
3600;0.904
3700;0.801
3800;0.829
3900;0.853
4000;0.966
500;0.082
600;0.106
700;0.124
800;0.154
900;0.167
1000;0.176
1100;0.211
1200;0.25
1300;0.25
1400;0.27
1500;0.291
1600;0.327
1700;0.339
1800;0.364
1900;0.4
2000;0.392
2100;0.428
2200;0.471
2300;0.48
2400;0.714
2500;0.589
2600;0.547
2700;0.566
2800;0.568
2900;0.712
3000;0.667
3100;0.727
3200;0.691
3300;0.695
3400;0.724
3500;0.807
3600;0.783
3700;0.811
3800;0.839
3900;0.862
4000;0.847
500;0.114
600;0.112
700;0.225
800;0.186
900;0.164
1000;0.175
1100;0.204
1200;0.22
1300;0.244
1400;0.272
1500;0.282
1600;0.315
1700;0.336
1800;0.345
1900;0.442
2000;0.425
2100;0.441
2200;0.443
2300;0.505
2400;0.49
2500;0.559
2600;0.554
2700;0.541
2800;0.577
2900;0.716
3000;0.63
3100;0.711
3200;0.676
3300;0.692
3400;0.704
3500;0.735
3600;0.809
3700;0.785
3800;0.837
3900;1.014
4000;0.947
500;0.081
600;0.14
700;0.121
800;0.144
900;0.163
1000;0.288
1100;0.212
1200;0.272
1300;0.255
1400;0.326
1500;0.459
1600;0.419
1700;0.573
1800;0.465
1900;0.521
2000;0.493
2100;0.555
2200;0.44
2300;0.486
2400;0.481
2500;0.515
2600;0.543
2700;0.617
2800;0.585
2900;0.638
3000;0.897
3100;0.844
3200;0.739
3300;0.785
3400;0.735
3500;0.814
3600;0.959
3700;1.021
3800;0.962
3900;0.867
4000;0.902
500;0.086
600;0.163
700;0.147
800;0.139
900;0.159
1000;0.188
1100;0.201
1200;0.235
1300;0.262
1400;0.278
1500;0.3
1600;0.323
1700;0.362
1800;0.444
1900;0.415
2000;0.393
2100;0.484
2200;0.505
2300;0.452
2400;0.548
2500;0.542
2600;0.546
2700;0.623
2800;0.581
2900;0.623
3000;0.635
3100;0.669
3200;0.69
3300;0.765
3400;0.772
3500;0.822
3600;0.76
3700;0.786
3800;0.783
3900;0.796
4000;0.852
500;0.082
600;0.103
700;0.133
800;0.146
900;0.159
1000;0.184
1100;0.196
1200;0.224
1300;0.255
1400;0.269
1500;0.296
1600;0.322
1700;0.339
1800;0.377
1900;0.426
2000;0.433
2100;0.417
2200;0.435
2300;0.495
2400;0.506
2500;0.519
2600;0.577
2700;0.654
2800;0.619
2900;0.624
3000;0.65
3100;0.717
3200;0.722
3300;0.703
3400;0.747
3500;0.755
3600;0.796
3700;0.856
3800;0.833
3900;0.888
4000;0.859
500;0.085
600;0.101
700;0.119
800;0.143
900;0.158
1000;0.182
1100;0.199
1200;0.227
1300;0.247
1400;0.269
1500;0.286
1600;0.339
1700;0.452
1800;0.401
1900;0.377
2000;0.409
2100;0.431
2200;0.454
2300;0.485
2400;0.498
2500;0.527
2600;0.522
2700;0.544
2800;0.585
2900;0.685
3000;0.634
3100;0.668
3200;0.729
3300;0.8
3400;0.766
3500;0.78
3600;0.796
3700;0.858
3800;0.832
3900;0.864
4000;0.874
500;0.088
600;0.111
700;0.12
800;0.147
900;0.189
1000;0.181
1100;0.215
1200;0.239
1300;0.265
1400;0.266
1500;0.29
1600;0.328
1700;0.346
1800;0.367
1900;0.376
2000;0.432
2100;0.437
2200;0.464
2300;0.474
2400;0.484
2500;0.519
2600;0.561
2700;0.545
2800;0.695
2900;0.645
3000;0.707
3100;0.631
3200;0.681
3300;0.7
3400;0.692
3500;0.76
3600;0.762
3700;0.827
3800;0.839
3900;0.871
4000;0.935
